menuCode,mainCategory,subCategory,menuName,weight,foodCount
D021038,과자 및 빵류,빵류,카스텔라,100.0,1
D021039,과자 및 빵류,빵류,크로와상,100.0,1
D021042,과자 및 빵류,빵류,크로켓(채소),200.0,2
D021043,과자 및 빵류,빵류,크림빵,100.0,1
D021045,과자 및 빵류,빵류,페이스트리,100.0,1
D021046,과자 및 빵류,빵류,치즈 페이스트리,100.0,1
D021047,과자 및 빵류,빵류,과일 페이스트리,100.0,1
D021048,과자 및 빵류,빵류,붕어빵,100.0,1
D021049,과자 및 빵류,빵류,소시지빵,100.0,1
D021050,과자 및 빵류,빵류,난,100.0,1
D021051,과자 및 빵류,빵류,케이크(후르츠 과일),100.0,1
D021052,과자 및 빵류,빵류,롤케이크,100.0,1
D021054,과자 및 빵류,빵류,생크림 케이크(블루베리),100.0,1
D021056,과자 및 빵류,빵류,스펀지 케이크,100.0,1
D021057,과자 및 빵류,빵류,엔젤푸드 케이크,100.0,1
D021058,과자 및 빵류,빵류,초콜릿 케이크,100.0,1
D021059,과자 및 빵류,빵류,치즈 케이크,100.0,1
D021060,과자 및 빵류,빵류,파운드 케이크,100.0,1
D021061,과자 및 빵류,빵류,찹쌀빵(찹쌀도우넛),100.0,1
D021062,과자 및 빵류,빵류,호밀빵,100.0,1
D021063,과자 및 빵류,빵류,크로켓(감자),100.0,1
D021064,과자 및 빵류,빵류,크로켓(크림),100.0,1
D021065,과자 및 빵류,빵류,곶감토르띠야피자,84.0,7
D021066,과자 및 빵류,빵류,늙은 호박 찐빵,113.6,6
D021067,과자 및 빵류,빵류,달걀빵,184.4,8
D021068,과자 및 빵류,빵류,닭고기또띠아쌈(치킨타코),202.5,15
D021069,과자 및 빵류,빵류,메밀갈레트,228.85,17
D021070,과자 및 빵류,빵류,발효생햄줄줄이토스트,125.1,9
D021071,과자 및 빵류,빵류,보리브리또,226.5,14
D021072,과자 및 빵류,빵류,보리술빵,107.0,7
D021073,과자 및 빵류,빵류,보리카스텔라,85.1,8
D021074,과자 및 빵류,빵류,사과조림 샌드,112.2,10
D021075,과자 및 빵류,빵류,수수카나페,58.3,10
D021076,과자 및 빵류,빵류,쌀 파운드케이크,60.3,7
D021077,과자 및 빵류,빵류,오곡불고기부리토,173.0,20
D021078,과자 및 빵류,빵류,우리밀 옥수수빵,68.5,9
D021079,과자 및 빵류,빵류,율무밥크로켓,234.65,16
D021080,과자 및 빵류,빵류,채소쌀케익,130.3,12
D021081,과자 및 빵류,빵류,팥찹쌀떡팬케이크,107.2,9
D021082,과자 및 빵류,빵류,카스텔라케이크와 해독주스,345.0,10
D022001,과자 및 빵류,과자류,건빵,30.0,1
D022002,과자 및 빵류,과자류,"과자(스넥, 새우)",110.0,1
D022003,과자 및 빵류,과자류,과자(초코파이),85.0,1
D022004,과자 및 빵류,과자류,"멥쌀과자(튀밥, 팽화)",110.0,1
D022005,과자 및 빵류,과자류,"시리얼(옥수수, 아몬드)",110.0,1
D022006,과자 및 빵류,과자류,참깨과자(엿강정),10.0,1
D022007,과자 및 빵류,과자류,찹쌀과자(검정깨 다식),60.0,1
D022012,과자 및 빵류,과자류,깨엿강정,184.0,4
D022015,과자 및 빵류,과자류,모약과,2075.0,10
D022019,과자 및 빵류,과자류,인삼정과,365.0,4
D022024,과자 및 빵류,과자류,멥쌀과자,100.0,1
D022025,과자 및 빵류,과자류,멥쌀과자(쌀엿강정),100.0,1
D022026,과자 및 빵류,과자류,만주(밤),100.0,1
D022027,과자 및 빵류,과자류,모나카(과자),100.0,1
D022028,과자 및 빵류,과자류,하드 비스킷(과자),100.0,1
D022029,과자 및 빵류,과자류,소프트 비스킷(과자),100.0,1
D022030,과자 및 빵류,과자류,사과파이(과자),100.0,1
D022031,과자 및 빵류,과자류,전병(과자),100.0,1
D022032,과자 및 빵류,과자류,김전병(과자),100.0,1
D022033,과자 및 빵류,과자류,옥수수스넥(과자),100.0,1
D022034,과자 및 빵류,과자류,약과(과자),100.0,1
D022039,과자 및 빵류,과자류,바닐라 웨하스(과자),100.0,1
D022040,과자 및 빵류,과자류,초코볼(과자),100.0,1
D022041,과자 및 빵류,과자류,통밀쿠키(과자),100.0,1
D022042,과자 및 빵류,과자류,땅콩버터쿠키(과자),100.0,1
D022043,과자 및 빵류,과자류,초코칩쿠키(과자),100.0,1
D022044,과자 및 빵류,과자류,버터쿠키(과자),100.0,1
D022045,과자 및 빵류,과자류,크랙커(과자),100.0,1
D022046,과자 및 빵류,과자류,땅콩샌드 크랙커(과자),100.0,1
D022047,과자 및 빵류,과자류,치즈샌드 크랙커(과자),100.0,1
D022048,과자 및 빵류,과자류,채소 크랙커(과자),100.0,1
D022050,과자 및 빵류,과자류,뻥튀기(팽화),100.0,1
D022051,과자 및 빵류,과자류,마카로니(과자),100.0,1
D022052,과자 및 빵류,과자류,시리얼(옥수수),100.0,1
D022053,과자 및 빵류,과자류,시리얼(현미),100.0,1
D022054,과자 및 빵류,과자류,그래놀라(코코넛),100.0,1
D022055,과자 및 빵류,과자류,그래놀라(건조과일),100.0,1
D022056,과자 및 빵류,과자류,시리얼(쌀),100.0,1
D022057,과자 및 빵류,과자류,시리얼(코코아),100.0,1
D022058,과자 및 빵류,과자류,옥수수과자(강냉이),100.0,1
D022060,과자 및 빵류,과자류,찹쌀과자(송화다식),100.0,1
D022061,과자 및 빵류,과자류,찹쌀과자(산자),100.0,1
D022062,과자 및 빵류,과자류,찹쌀과자(유과),100.0,1
D022064,과자 및 빵류,과자류,"감자칩(과자,구운것)",100.0,1
D022065,과자 및 빵류,과자류,"감자칩(과자,튀긴것)",100.0,1
D022066,과자 및 빵류,과자류,풍선껌,100.0,1
D022067,과자 및 빵류,과자류,껌(무설탕),100.0,1
D022068,과자 및 빵류,과자류,엿(고구마),100.0,1
D022069,과자 및 빵류,과자류,사탕(마쉬멜로),100.0,1
D022070,과자 및 빵류,과자류,사탕(박하사탕),100.0,1
D022071,과자 및 빵류,과자류,사탕(버터),100.0,1
D022072,과자 및 빵류,과자류,사탕(땅콩),100.0,1
D022073,과자 및 빵류,과자류,팥 양갱,100.0,1
D022074,과자 및 빵류,과자류,젤리(구미),100.0,1
D022075,과자 및 빵류,과자류,초코바(땅콩 카라멜),100.0,1
D022076,과자 및 빵류,과자류,초코바(쿠키 카라멜),100.0,1
D022077,과자 및 빵류,과자류,초콜릿(다크),100.0,1
D022078,과자 및 빵류,과자류,초콜릿(땅콩),100.0,1
D022079,과자 및 빵류,과자류,초콜릿(크런치),100.0,1
D022080,과자 및 빵류,과자류,초콜릿(밀크 아몬드),100.0,1
D022081,과자 및 빵류,과자류,초콜릿(스위트),100.0,1
D022082,과자 및 빵류,과자류,초콜릿(화이트),100.0,1
D022083,과자 및 빵류,과자류,카라멜(밀크),100.0,1
D022084,과자 및 빵류,과자류,푸딩(커스터드),100.0,1
D022085,과자 및 빵류,과자류,강정,1932.0,13
D022086,과자 및 빵류,과자류,대추초,1153.0,8
D022087,과자 및 빵류,과자류,도라지정과,1344.0,4
D022088,과자 및 빵류,과자류,매작과,1153.0,8
D022089,과자 및 빵류,과자류,엿,11928.0,3
D022090,과자 및 빵류,과자류,콩엿강정,1143.0,6
D022091,과자 및 빵류,과자류,마늘바게트,100.0,1
D022092,과자 및 빵류,과자류,밀쌀스낵,100.0,1
D022093,과자 및 빵류,과자류,대추영양바,52.4,12
D022094,과자 및 빵류,과자류,보리하트쿠키,33.1,6
D022095,과자 및 빵류,과자류,오곡강정,43.0,10
D022096,과자 및 빵류,과자류,우리밀 시나몬초코칩쿠키,40.5,9
D022097,과자 및 빵류,과자류,호두땅콩크로캉,38.0,7
D022098,과자 및 빵류,과자류,효도강정,195.0,8
D031001,면 및 만두류,면류,국수장국,940.0,12
D031002,면 및 만두류,면류,도토리국수,842.0,10
D031003,면 및 만두류,면류,라면,719.0,3
D031004,면 및 만두류,면류,메밀국수,481.0,9
D031005,면 및 만두류,면류,물냉면,926.0,10
D031007,면 및 만두류,면류,비빔냉면,908.0,10
D031008,면 및 만두류,면류,소면,640.0,6
D031009,면 및 만두류,면류,수제비,689.0,9
D031010,면 및 만두류,면류,"수제비(계란, 소고기맛 조미료)",810.0,10
D031011,면 및 만두류,면류,열무김치국수,791.0,6
D031012,면 및 만두류,면류,우동,771.0,7
D031013,면 및 만두류,면류,유부국수,794.0,9
D031014,면 및 만두류,면류,잔치국수,641.0,8
D031015,면 및 만두류,면류,짜장면,423.0,11
D031016,면 및 만두류,면류,짬뽕,884.0,13
D031017,면 및 만두류,면류,쫄면,201.0,9
D031018,면 및 만두류,면류,칡냉면,356.0,13
D031019,면 및 만두류,면류,칼국수(닭고기),791.0,7
D031020,면 및 만두류,면류,칼국수(소고기),787.0,13
D031021,면 및 만두류,면류,콩국수,805.0,6
D031022,면 및 만두류,면류,회냉면(홍어),365.0,14
D031039,면 및 만두류,면류,메밀콧등치기,1324.0,14
D031045,면 및 만두류,면류,비빔국수,386.5,9
D031060,면 및 만두류,면류,"수제비(계란, 소고기맛 조미료)",649.9,11
D031061,면 및 만두류,면류,녹두 칼국수,432.5,6
D031062,면 및 만두류,면류,도토리온국수,497.8,15
D031063,면 및 만두류,면류,들깨수제비,527.0,10
D031064,면 및 만두류,면류,메밀국수김말이,165.75,12
D031065,면 및 만두류,면류,메밀샐러드국수,270.0,14
D031066,면 및 만두류,면류,메밀수제비,522.9,21
D031067,면 및 만두류,면류,수수들깨칼국수,496.5,16
D031068,면 및 만두류,면류,우엉비빔면,215.0,16
D031069,면 및 만두류,면류,풋콩국수,473.7,9
D031070,면 및 만두류,면류,간편콩국수,513.0,11
D031071,면 및 만두류,면류,삼겹살라면,205.0,9
D031072,면 및 만두류,면류,오색볶음면,232.0,12
D031073,면 및 만두류,면류,토마토라면,458.0,11
D031074,면 및 만두류,면류,다이어트국수,628.0,10
D031075,면 및 만두류,면류,닭갈비볶음면,338.0,13
D031076,면 및 만두류,면류,로제소스라면,546.0,13
D031077,면 및 만두류,면류,열무곤약국수,438.0,8
D031078,면 및 만두류,면류,까르보나라뇨끼,618.0,13
D031079,면 및 만두류,면류,열무김치파스타,347.0,11
D031080,면 및 만두류,면류,유자샐러드라면,148.0,9
D031081,면 및 만두류,면류,황태포당면국수,254.1,15
D031082,면 및 만두류,면류,간장곤약볶음국수,402.0,11
D031083,면 및 만두류,면류,바나나크림파스타,819.0,12
D031084,면 및 만두류,면류,토마토샐러드라면,279.1,14
D031085,면 및 만두류,면류,토마토스프파스타,512.0,13
D031086,면 및 만두류,면류,얼큰 콩나물 수제비,207.0,6
D031087,면 및 만두류,면류,감자칼국수,185.3,13
D031088,면 및 만두류,면류,계란잔치국수,93.0,13
D031089,면 및 만두류,면류,골뱅이비빔면,157.5,14
D031090,면 및 만두류,면류,까르보나라스파게티,198.32,13
D031091,면 및 만두류,면류,꼬치어묵우동,193.5,13
D031092,면 및 만두류,면류,달걀스파게티피자,289.6,15
D031093,면 및 만두류,면류,닭고기와사랑에빠진수제비,151.5,13
D031094,면 및 만두류,면류,돼지고기김치크림파스타,157.4,15
D031095,면 및 만두류,면류,들깨버섯칼국수,158.5,15
D031096,면 및 만두류,면류,들깨인삼칼국수,166.0,13
D031097,면 및 만두류,면류,들깨칼국수,109.0,10
D031098,면 및 만두류,면류,로제크림파스타,142.31,12
D031099,면 및 만두류,면류,로제파스타,141.3,10
D031100,면 및 만두류,면류,매생이칼국수,103.52,8
D031101,면 및 만두류,면류,메밀막국수,90.5,8
D031102,면 및 만두류,면류,메밀비빔국수,84.0,13
D031103,면 및 만두류,면류,멸치튀김잔치국수,146.52,13
D031104,면 및 만두류,면류,미나리봉골레파스타,134.1,8
D031105,면 및 만두류,면류,미나리해물파스타,125.0,11
D031106,면 및 만두류,면류,미니김치말이국수,191.0,9
D031107,면 및 만두류,면류,미니양지쌀국수,132.5,9
D031108,면 및 만두류,면류,미니우동,40.1,7
D031109,면 및 만두류,면류,미니잔치국수,73.0,10
D031110,면 및 만두류,면류,미니홍합국수,105.0,10
D031111,면 및 만두류,면류,미트볼스파게티,103.0,7
D031112,면 및 만두류,면류,미트스파게티,245.5,15
D031113,면 및 만두류,면류,바지락칼국수,86.5,9
D031114,면 및 만두류,면류,버섯우동면굴소스볶음,156.5,9
D031115,면 및 만두류,면류,버섯칼국수,165.3,18
D031116,면 및 만두류,면류,베이컨로제파스타,125.9,10
D031117,면 및 만두류,면류,베이컨크림스파게티,172.32,13
D031118,면 및 만두류,면류,베이컨크림파스타,198.02,10
D031119,면 및 만두류,면류,볶음우동,155.61,19
D031120,면 및 만두류,면류,블랙 크림파스타,145.0,6
D031121,면 및 만두류,면류,삼색수제비,58.0,11
D031122,면 및 만두류,면류,삼선자장면,143.02,14
D031123,면 및 만두류,면류,새우볶음우동,124.1,13
D031124,면 및 만두류,면류,새우크림스파게티,97.1,10
D031125,면 및 만두류,면류,새우크림파스타,147.1,10
D031126,면 및 만두류,면류,새우튀김우동,186.0,9
D031127,면 및 만두류,면류,소고기양지쌀국수,124.5,11
D031128,면 및 만두류,면류,쌀국수,141.1,8
D031129,면 및 만두류,면류,애호박닭칼국수,150.21,17
D031130,면 및 만두류,면류,어린이쌀국수,71.8,12
D031131,면 및 만두류,면류,어묵우동,60.6,9
D031132,면 및 만두류,면류,열무물국수,292.0,9
D031133,면 및 만두류,면류,온면&amp;양념장,138.4,14
D031134,면 및 만두류,면류,우무묵콩국수,215.8,10
D031135,면 및 만두류,면류,유부우동,90.89,11
D031136,면 및 만두류,면류,장칼국수,177.1,16
D031137,면 및 만두류,면류,쟁반짜장면,286.2,11
D031138,면 및 만두류,면류,채소짬뽕,275.0,12
D031139,면 및 만두류,면류,채식토마토파스타,210.2,11
D031140,면 및 만두류,면류,초계냉국수,379.0,11
D031141,면 및 만두류,면류,콩나물 비빔면,433.75,8
D031142,면 및 만두류,면류,크림파스타,218.02,10
D031143,면 및 만두류,면류,토마토파스타,87.2,9
D031144,면 및 만두류,면류,토마토해물파스타,208.0,13
D031145,면 및 만두류,면류,팥칼국수,147.0,4
D031146,면 및 만두류,면류,해물칼국수,60.3,10
D031147,면 및 만두류,면류,호박칼국수,138.3,13
D032001,면 및 만두류,만두류,군만두(초간장포함),19.0,5
D032002,면 및 만두류,만두류,김치만두,180.0,10
D032003,면 및 만두류,만두류,"떡만둣국(김치만두, 멸치)",829.0,8
D032004,면 및 만두류,만두류,"떡만둣국(김치만두, 소고기)",880.0,10
D032005,면 및 만두류,만두류,"떡만둣국(닭고기만두, 멸치)",834.0,17
D032006,면 및 만두류,만두류,"떡만둣국(돼지고기만두, 멸치)",834.0,17
D032007,면 및 만두류,만두류,만둣국,801.0,8
D032011,면 및 만두류,만두류,채만두,874.0,9
D032017,면 및 만두류,만두류,만두,759.0,10
D032018,면 및 만두류,만두류,버섯만두,82.45,11
D040001,죽류,죽류,감자죽,111.0,5
D040002,죽류,죽류,깨죽,61.0,3
D040003,죽류,죽류,닭죽,286.0,7
D040004,죽류,죽류,버섯죽,104.0,6
D040005,죽류,죽류,새우죽,101.0,4
D040006,죽류,죽류,소고기죽,81.0,3
D040007,죽류,죽류,소라죽,91.0,10
D040008,죽류,죽류,수수죽,61.0,3
D040009,죽류,죽류,야채죽,121.0,8
D040010,죽류,죽류,잣죽,63.0,3
D040011,죽류,죽류,전복죽,83.0,5
D040012,죽류,죽류,콩죽,127.0,4
D040014,죽류,죽류,호박죽,118.0,5
D040015,죽류,죽류,흰죽,315.0,1
D040022,죽류,죽류,녹두죽,3972.0,3
D040041,죽류,죽류,옥수수채소죽,2015.0,4
D040043,죽류,죽류,인삼어죽,3475.0,11
D040049,죽류,죽류,팥죽,486.0,3
D040052,죽류,죽류,호두죽,296.0,4
D040057,죽류,죽류,전복죽,249.3,5
D040058,죽류,죽류,전복죽,370.7,5
D040059,죽류,죽류,버섯죽,283.8,6
D040060,죽류,죽류,야채죽,202.6,9
D040061,죽류,죽류,닭죽,220.2,8
D040062,죽류,죽류,소고기죽,306.0,3
D040063,죽류,죽류,미음(백미),100.0,1
D040064,죽류,죽류,미음(현미),100.0,1
D040065,죽류,죽류,흰죽(현미),100.0,1
D040066,죽류,죽류,율무죽,100.0,1
D040067,죽류,죽류,참깨죽,100.0,1
D040068,죽류,죽류,단호박타락죽,168.0,6
D040069,죽류,죽류,대추죽,300.8,8
D040070,죽류,죽류,브로콜리 타락죽,332.2,10
D040071,죽류,죽류,세발나물기장죽,367.35,12
D040072,죽류,죽류,전복보리죽,307.5,7
D040073,죽류,죽류,팥스프,188.8,7
D040074,죽류,죽류,황태 된장 누룽지 죽,285.0,9
D040075,죽류,죽류,호박죽,473.0,8
D040076,죽류,죽류,미역전복죽,221.0,7
D040077,죽류,죽류,새우아욱죽,210.0,5
D040078,죽류,죽류,웰빙카레죽,785.0,10
D040079,죽류,죽류,함초타락죽,280.0,6
D040080,죽류,죽류,닭가슴살스튜,670.0,12
D040081,죽류,죽류,두부청국장죽,356.0,14
D040082,죽류,죽류,브로콜리스프,406.0,10
D040083,죽류,죽류,비타민이유식,410.0,5
D040084,죽류,죽류,퀴노아팥수프,216.0,11
D040085,죽류,죽류,관자브로콜리스프,426.0,11
D040086,죽류,죽류,바다향이 풍부한 전복죽,210.0,8
D051001,국(탕)류,맑은국류,감잣국,523.0,5
D051002,국(탕)류,맑은국류,감잣국(당면),505.0,6
D051003,국(탕)류,맑은국류,감잣국(양파),543.0,6
D051004,국(탕)류,맑은국류,감잣국(유부),533.0,6
D051005,국(탕)류,맑은국류,감잣국(호박),482.0,7
D051006,국(탕)류,맑은국류,게장국,576.0,8
D051007,국(탕)류,맑은국류,계란국,333.0,6
D051008,국(탕)류,맑은국류,계란국(표고버섯),453.0,8
D051009,국(탕)류,맑은국류,고등어국,523.0,8
D051010,국(탕)류,맑은국류,고사리국,484.0,8
D051011,국(탕)류,맑은국류,굴국,520.0,7
D051012,국(탕)류,맑은국류,김국,475.0,5
D051013,국(탕)류,맑은국류,김칫국(돼지고기),556.0,10
D051014,국(탕)류,맑은국류,김칫국(두부),502.0,6
D051015,국(탕)류,맑은국류,김칫국(무),492.0,7
D051016,국(탕)류,맑은국류,김칫국(소시지),495.0,5
D051017,국(탕)류,맑은국류,김칫국(수제비),586.0,7
D051018,국(탕)류,맑은국류,김칫국(참치),492.0,7
D051019,국(탕)류,맑은국류,김칫국(콩나물),556.0,9
D051020,국(탕)류,맑은국류,꽁치국,523.0,8
D051021,국(탕)류,맑은국류,다슬기국,444.0,4
D051022,국(탕)류,맑은국류,대구국,585.0,9
D051023,국(탕)류,맑은국류,대합국,480.0,9
D051024,국(탕)류,맑은국류,대합국(근대),490.0,10
D051025,국(탕)류,맑은국류,대합국(냉이),495.0,10
D051026,국(탕)류,맑은국류,대합국(부추),490.0,10
D051027,국(탕)류,맑은국류,대합국(시금치),490.0,10
D051028,국(탕)류,맑은국류,대합국(쑥갓),490.0,10
D051029,국(탕)류,맑은국류,대합국(콩나물),490.0,10
D051030,국(탕)류,맑은국류,동탯국(무),513.0,7
D051031,국(탕)류,맑은국류,"동탯국(무, 양파)",521.0,8
D051032,국(탕)류,맑은국류,돼지고기국(고추장),512.0,8
D051033,국(탕)류,맑은국류,두부국(계란),535.0,6
D051034,국(탕)류,맑은국류,두부국(조갯살),496.0,7
D051035,국(탕)류,맑은국류,떡국,797.0,8
D051036,국(탕)류,맑은국류,명탯국,523.0,8
D051037,국(탕)류,맑은국류,뭇국,464.0,6
D051038,국(탕)류,맑은국류,뭇국(김치),497.0,7
D051039,국(탕)류,맑은국류,뭇국(새우젓),494.0,7
D051040,국(탕)류,맑은국류,뭇국(소고기),479.0,7
D051041,국(탕)류,맑은국류,"뭇국(소고기, 김치)",512.0,8
D051042,국(탕)류,맑은국류,"뭇국(소고기, 유부)",479.0,8
D051043,국(탕)류,맑은국류,미역국(감자),439.0,5
D051044,국(탕)류,맑은국류,미역국(경단),432.0,6
D051045,국(탕)류,맑은국류,미역국(닭고기),439.0,7
D051046,국(탕)류,맑은국류,미역국(대합),422.0,5
D051047,국(탕)류,맑은국류,미역국(멸치),427.0,6
D051048,국(탕)류,맑은국류,미역국(소고기),551.0,6
D051049,국(탕)류,맑은국류,"미역국(소고기, 바지락)",449.0,8
D051050,국(탕)류,맑은국류,미역국(홍합),453.0,6
